RD_east,RD_north,latitude,longitude,osm_class,osm_type
95250.0,434550.0,51.8962546578,4.5191183774,amenity,fast_food
95250.0,434650.0,51.897153402,4.5191010291,highway,cycleway
95250.0,434750.0,51.898052146,4.51908368,amenity,parking
95250.0,434850.0,51.8989508899,4.51906633,amenity,parking
95250.0,434950.0,51.8998496337,4.5190489793,highway,pedestrian
95250.0,435050.0,51.9007483773,4.5190316277,place,house
95250.0,435150.0,51.9016471209,4.5190142754,place,house
95250.0,435250.0,51.9025458644,4.5189969223,highway,unclassified
95250.0,435350.0,51.9034446077,4.5189795683,amenity,waste_basket
95250.0,435450.0,51.9043433509,4.5189622136,amenity,waste_basket
95250.0,435550.0,51.9052420941,4.5189448581,amenity,waste_basket
95250.0,435650.0,51.9061408371,4.5189275017,amenity,waste_basket
95250.0,435750.0,51.90703958,4.5189101446,place,house
95250.0,435850.0,51.9079383228,4.5188927867,highway,residential
95250.0,435950.0,51.9088370655,4.5188754279,amenity,parking
95250.0,436050.0,51.909735808,4.5188580684,highway,residential
95250.0,436150.0,51.9106345505,4.5188407081,amenity,parking
95250.0,436250.0,51.9115332928,4.5188233469,place,house
95250.0,436350.0,51.9124320351,4.518805985,leisure,sports_centre
95250.0,436450.0,51.9133307772,4.5187886223,place,house
95250.0,436550.0,51.9142295192,4.5187712587,highway,residential
95250.0,436650.0,51.9151282611,4.5187538944,highway,footway
95250.0,436750.0,51.9160270029,4.5187365293,highway,primary
95250.0,436850.0,51.9169257446,4.5187191633,highway,footway
95250.0,436950.0,51.9178244861,4.5187017966,place,house
95250.0,437050.0,51.9187232276,4.5186844291,place,house
95250.0,437150.0,51.9196219689,4.5186670607,tourism,attraction
95250.0,437250.0,51.9205207101,4.5186496916,tourism,attraction
95250.0,437350.0,51.9214194513,4.5186323216,tourism,attraction
95250.0,437450.0,51.9223181923,4.5186149509,place,house
95250.0,437550.0,51.9232169331,4.5185975794,place,house
95250.0,437650.0,51.9241156739,4.518580207,place,house
95250.0,437750.0,51.9250144146,4.5185628339,place,house
95250.0,437850.0,51.9259131551,4.5185454599,place,house
95250.0,437950.0,51.9268118956,4.5185280852,place,house
95250.0,438050.0,51.9277106359,4.5185107096,man_made,bridge
95250.0,438150.0,51.9286093761,4.5184933333,highway,cycleway
95250.0,438250.0,51.9295081162,4.5184759561,highway,cycleway
95250.0,438350.0,51.9304068562,4.5184585782,highway,cycleway
95250.0,438450.0,51.931305596,4.5184411994,highway,cycleway
95250.0,438550.0,51.9322043358,4.5184238199,place,house
95250.0,438650.0,51.9331030754,4.5184064395,place,house
95250.0,438750.0,51.9340018149,4.5183890584,amenity,parking
95250.0,438850.0,51.9349005544,4.5183716764,highway,pedestrian
95350.0,432850.0,51.8809867101,4.5208653853,place,house
95350.0,432950.0,51.8818854563,4.5208480796,place,house
95350.0,433050.0,51.8827842024,4.520830773,highway,residential
95350.0,433150.0,51.8836829485,4.5208134657,highway,footway
95350.0,433250.0,51.8845816944,4.5207961576,place,house
95350.0,433350.0,51.8854804402,4.5207788486,place,house
95350.0,433450.0,51.8863791859,4.5207615389,place,house
95350.0,433550.0,51.8872779315,4.5207442284,place,house
95350.0,433650.0,51.888176677,4.520726917,place,house
95350.0,433750.0,51.8890754224,4.5207096049,place,house
95350.0,433850.0,51.8899741677,4.520692292,amenity,bench
95350.0,433950.0,51.8908729128,4.5206749783,highway,cycleway
95350.0,434050.0,51.8917716579,4.5206576637,man_made,bridge
95350.0,434150.0,51.8926704028,4.5206403484,highway,pedestrian
95350.0,434250.0,51.8935691477,4.5206230323,place,house
95350.0,434350.0,51.8944678924,4.5206057154,amenity,parking
95350.0,434450.0,51.895366637,4.5205883977,amenity,parking
95350.0,434550.0,51.8962653815,4.5205710792,place,house
95350.0,434650.0,51.8971641259,4.5205537599,amenity,police
95350.0,434750.0,51.8980628702,4.5205364398,place,house
95350.0,434850.0,51.8989616144,4.5205191189,place,house
95350.0,434950.0,51.8998603584,4.5205017972,highway,pedestrian
95350.0,435050.0,51.9007591024,4.5204844747,highway,pedestrian
95350.0,435150.0,51.9016578463,4.5204671514,highway,pedestrian
95350.0,435250.0,51.90255659,4.5204498273,amenity,parking
95350.0,435350.0,51.9034553336,4.5204325024,amenity,parking
95350.0,435450.0,51.9043540771,4.5204151767,amenity,waste_basket
95350.0,435550.0,51.9052528205,4.5203978502,amenity,waste_basket
95350.0,435650.0,51.9061515638,4.5203805229,amenity,waste_basket
95350.0,435750.0,51.907050307,4.5203631948,amenity,parking
95350.0,435850.0,51.9079490501,4.5203458659,amenity,parking
95350.0,435950.0,51.908847793,4.5203285362,highway,residential
95350.0,436050.0,51.9097465359,4.5203112058,place,house
95350.0,436150.0,51.9106452786,4.5202938745,place,house
95350.0,436250.0,51.9115440213,4.5202765424,amenity,parking
89850.0,434450.0,51.8947501775,4.44069262,place,house
89850.0,434550.0,51.895648906,4.440673705,place,house
89850.0,434650.0,51.8965476344,4.4406547891,place,house
89850.0,434750.0,51.8974463627,4.4406358724,highway,unclassified
89850.0,434850.0,51.8983450908,4.4406169548,place,house
89850.0,434950.0,51.8992438189,4.4405980364,man_made,tower
89850.0,435050.0,51.9001425468,4.440579117,amenity,parking
89850.0,435150.0,51.9010412747,4.4405601968,amenity,parking
89850.0,435250.0,51.9019400024,4.4405412757,highway,cycleway
89850.0,435350.0,51.90283873,4.4405223538,place,house
89850.0,435450.0,51.9037374575,4.4405034309,place,house
89850.0,435550.0,51.9046361849,4.4404845073,leisure,playground
89850.0,435650.0,51.9055349121,4.4404655827,highway,unclassified
89850.0,435750.0,51.9064336393,4.4404466572,highway,secondary
89850.0,435850.0,51.9073323664,4.4404277309,shop,mall
89850.0,435950.0,51.9082310933,4.4404088037,place,house
89850.0,436050.0,51.9091298201,4.4403898757,place,house
89850.0,436150.0,51.9100285468,4.4403709467,place,house
89850.0,436250.0,51.9109272735,4.4403520169,highway,residential
89850.0,436350.0,51.9118259999,4.4403330863,emergency,siren
89850.0,436450.0,51.9127247263,4.4403141547,historic,memorial
89850.0,436550.0,51.9136234526,4.4402952223,place,house
89850.0,436650.0,51.9145221787,4.440276289,place,house
89850.0,436750.0,51.9154209048,4.4402573548,place,house
89850.0,436850.0,51.9163196307,4.4402384198,place,house
89850.0,436950.0,51.9172183565,4.4402194839,place,house
89850.0,437050.0,51.9181170822,4.4402005471,place,house
89850.0,437150.0,51.9190158078,4.4401816094,place,house
89850.0,437250.0,51.9199145333,4.4401626709,place,house
89850.0,437350.0,51.9208132587,4.4401437315,highway,residential
89850.0,437450.0,51.9217119839,4.4401247912,highway,cycleway
89850.0,437550.0,51.922610709,4.4401058501,leisure,sports_centre
89850.0,437650.0,51.9235094341,4.440086908,highway,pedestrian
89850.0,437750.0,51.924408159,4.4400679651,leisure,pitch
89850.0,437850.0,51.9253068838,4.4400490214,leisure,pitch
89850.0,437950.0,51.9262056084,4.4400300767,leisure,pitch
89850.0,438050.0,51.927104333,4.4400111312,leisure,pitch
89850.0,438150.0,51.9280030575,4.4399921848,leisure,garden
89850.0,438250.0,51.9289017818,4.4399732375,leisure,garden
89850.0,438350.0,51.929800506,4.4399542894,leisure,garden
89850.0,438450.0,51.9306992301,4.4399353404,man_made,bridge
89850.0,438550.0,51.9315979541,4.4399163905,man_made,bridge
89850.0,438650.0,51.932496678,4.4398974397,place,house
89850.0,438750.0,51.9333954018,4.4398784881,place,house
89850.0,438850.0,51.9342941254,4.4398595356,place,house
89950.0,432850.0,51.8803821951,4.4424473046,highway,cycleway
89950.0,432950.0,51.8812809256,4.4424284325,highway,cycleway
89950.0,433050.0,51.8821796561,4.4424095596,highway,cycleway
89950.0,433150.0,51.8830783864,4.4423906859,highway,cycleway
89950.0,433250.0,51.8839771166,4.4423718112,highway,cycleway
89950.0,433350.0,51.8848758468,4.4423529357,man_made,works
89950.0,433450.0,51.8857745768,4.4423340593,man_made,works
89950.0,433550.0,51.8866733067,4.4423151821,man_made,works
89950.0,433650.0,51.8875720365,4.4422963039,man_made,works
89950.0,433750.0,51.8884707661,4.4422774249,man_made,works
89950.0,433850.0,51.8893694957,4.4422585451,highway,service
89950.0,433950.0,51.8902682252,4.4422396643,highway,service
89950.0,434050.0,51.8911669545,4.4422207827,highway,service
89950.0,434150.0,51.8920656837,4.4422019003,highway,service
89950.0,434250.0,51.8929644129,4.4421830169,place,house
89950.0,434350.0,51.8938631419,4.4421641327,place,house
89950.0,434450.0,51.894761870800004,4.4421452476,place,house
89950.0,434550.0,51.8956605996,4.4421263617,place,house
89950.0,434650.0,51.8965593283,4.4421074748,place,house
89950.0,434750.0,51.8974580569,4.4420885871,highway,unclassified
89950.0,434850.0,51.8983567853,4.4420696986,place,house
89950.0,434950.0,51.8992555137,4.4420508091,place,house
89950.0,435050.0,51.9001542419,4.4420319188,highway,unclassified
89950.0,435150.0,51.9010529701,4.4420130277,highway,cycleway
89950.0,435250.0,51.9019516981,4.4419941356,highway,cycleway
89950.0,435350.0,51.902850426,4.4419752427,place,house
89950.0,435450.0,51.9037491538,4.4419563489,place,house
89950.0,435550.0,51.9046478815,4.4419374542,place,house
89950.0,435650.0,51.9055466091,4.4419185587,highway,secondary
89950.0,435750.0,51.9064453366,4.4418996623,shop,mall
89950.0,435850.0,51.9073440639,4.441880765,place,house
89950.0,435950.0,51.9082427912,4.4418618669,place,house
89950.0,436050.0,51.9091415183,4.4418429679,leisure,playground
89950.0,436150.0,51.9100402453,4.441824068,place,house
89950.0,436250.0,51.9109389722,4.4418051672,place,house
89950.0,436350.0,51.911837699,4.4417862656,amenity,marketplace
89950.0,436450.0,51.9127364257,4.4417673631,office,government
89950.0,436550.0,51.9136351523,4.4417484597,place,house
89950.0,436650.0,51.9145338787,4.4417295555,place,house
89950.0,436750.0,51.9154326051,4.4417106504,place,house
89950.0,436850.0,51.9163313313,4.4416917444,place,house
89950.0,436950.0,51.9172300574,4.4416728376,place,house
89950.0,437050.0,51.9181287834,4.4416539298,place,house
89950.0,437150.0,51.9190275093,4.4416350212,highway,cycleway
89950.0,437250.0,51.9199262351,4.4416161118,highway,tertiary
89950.0,437350.0,51.9208249608,4.4415972014,highway,tertiary
89950.0,437450.0,51.9217236863,4.4415782902,place,house
89950.0,437550.0,51.9226224118,4.4415593781,man_made,bridge
89950.0,437650.0,51.9235211371,4.4415404652,leisure,playground
89950.0,437750.0,51.9244198623,4.4415215513,highway,pedestrian
89950.0,437850.0,51.9253185874,4.4415026366,highway,pedestrian
89950.0,437950.0,51.9262173124,4.441483721,amenity,parking
89950.0,438050.0,51.9271160372,4.4414648046,tourism,hotel
89950.0,438150.0,51.928014762,4.4414458873000005,amenity,parking
89950.0,438250.0,51.9289134866,4.4414269691,amenity,parking
89950.0,438350.0,51.9298122112,4.44140805,highway,primary
89950.0,438450.0,51.9307109356,4.4413891301,man_made,bridge
89950.0,438550.0,51.9316096599,4.4413702093,highway,cycleway
89950.0,438650.0,51.9325083841,4.4413512876,place,house
89950.0,438750.0,51.9334071081,4.441332365,amenity,dentist
89950.0,438850.0,51.9343058321,4.4413134416,place,house
90050.0,432850.0,51.8803938656,4.4438994689,amenity,taxi
90050.0,432950.0,51.8812925964,4.4438806258,amenity,taxi
90050.0,433050.0,51.8821913272,4.4438617819,amenity,taxi
90050.0,433150.0,51.8830900578,4.4438429372,amenity,taxi
90050.0,433250.0,51.8839887883,4.4438240915,amenity,taxi
90050.0,433350.0,51.8848875188,4.443805245,amenity,bench
90050.0,433450.0,51.8857862491,4.4437863977,amenity,bench
90050.0,433550.0,51.8866849793,4.4437675494,amenity,bench
90050.0,433650.0,51.8875837094,4.4437487003,amenity,bench
90050.0,433750.0,51.8884824393,4.4437298503000005,highway,service
90050.0,433850.0,51.8893811692,4.4437109995,highway,service
90050.0,433950.0,51.890279899,4.4436921477,highway,service
90050.0,434050.0,51.8911786286,4.4436732952,highway,service
90050.0,434150.0,51.8920773582,4.4436544417,highway,service
90050.0,434250.0,51.8929760876,4.4436355874,highway,unclassified
90050.0,434350.0,51.8938748169,4.4436167322,highway,unclassified
90050.0,434450.0,51.8947735461,4.4435978761,highway,unclassified
90050.0,434550.0,51.8956722752,4.4435790192,highway,unclassified
90050.0,434650.0,51.8965710042,4.4435601614,highway,unclassified
90050.0,434750.0,51.8974697331,4.4435413027,highway,unclassified
90050.0,434850.0,51.8983684619,4.4435224432,highway,cycleway
90050.0,434950.0,51.8992671905,4.4435035828,place,house
90050.0,435050.0,51.9001659191,4.4434847215,highway,unclassified
90050.0,435150.0,51.9010646475,4.4434658594,highway,pedestrian
90050.0,435250.0,51.9019633759,4.4434469964,highway,cycleway
90050.0,435350.0,51.9028621041,4.4434281325,highway,cycleway
90050.0,435450.0,51.9037608322,4.4434092677,place,house
90050.0,435550.0,51.9046595602,4.4433904021,place,house
90050.0,435650.0,51.9055582881,4.4433715356,place,house
90050.0,435750.0,51.9064570158,4.4433526683,place,house
90050.0,435850.0,51.9073557435,4.4433338,place,house
90050.0,435950.0,51.908254471,4.4433149309,place,house
90050.0,436050.0,51.9091531985,4.443296061,place,house
90050.0,436150.0,51.9100519258,4.4432771901,amenity,restaurant
90050.0,436250.0,51.910950653,4.4432583184,place,house
90050.0,436350.0,51.9118493801,4.4432394458,place,house
90050.0,436450.0,51.9127481071,4.4432205724000005,place,house
90050.0,436550.0,51.913646834,4.4432016981,place,house
90050.0,436650.0,51.9145455607,4.4431828229,place,house
90050.0,436750.0,51.9154442874,4.4431639468,place,house
90050.0,436850.0,51.9163430139,4.4431450699,highway,tertiary
90050.0,436950.0,51.9172417403,4.4431261921,place,house
90050.0,437050.0,51.9181404666,4.4431073134,highway,cycleway
90050.0,437150.0,51.9190391928,4.4430884339,place,house
90050.0,437250.0,51.9199379189,4.4430695535,place,house
90050.0,437350.0,51.9208366449,4.4430506722,place,house
90050.0,437450.0,51.9217353707,4.4430317901,leisure,pitch
90050.0,437550.0,51.9226340965,4.443012907,man_made,bridge
90050.0,437650.0,51.9235328221,4.4429940231,amenity,parking
90050.0,437750.0,51.9244315476,4.4429751384,amenity,parking
90050.0,437850.0,51.925330273,4.4429562527,place,house
90050.0,437950.0,51.9262289983,4.4429373662,highway,pedestrian
90050.0,438050.0,51.9271277235,4.4429184789,highway,pedestrian
90050.0,438150.0,51.9280264486,4.4428995906,amenity,parking
90050.0,438250.0,51.9289251735,4.4428807015,amenity,parking
90050.0,438350.0,51.9298238983,4.4428618115,man_made,bridge
90050.0,438450.0,51.930722623,4.4428429207,tourism,camp_site
90050.0,438550.0,51.9316213476,4.4428240289,building,houseboat
90050.0,438650.0,51.9325200721,4.4428051363,man_made,bridge
90050.0,438750.0,51.9334187965,4.4427862428000005,place,house
90050.0,438850.0,51.9343175208,4.4427673485,place,house
90150.0,432850.0,51.8804055181,4.445351634,amenity,taxi
90150.0,432950.0,51.8813042493,4.44533282,amenity,taxi
90150.0,433050.0,51.8822029803,4.4453140051,amenity,taxi
90150.0,433150.0,51.8831017112,4.4452951894,amenity,taxi
90150.0,433250.0,51.8840004421,4.4452763727,amenity,bench
90150.0,433350.0,51.8848991728,4.4452575552,amenity,bench
90150.0,433450.0,51.8857979034,4.4452387369,amenity,bench
90150.0,433550.0,51.8866966339,4.4452199176,amenity,bench
90150.0,433650.0,51.8875953643,4.4452010975,amenity,bench
90150.0,433750.0,51.8884940946,4.4451822766,highway,service
90150.0,433850.0,51.8893928248,4.4451634547,highway,service
90150.0,433950.0,51.8902915548,4.445144632,highway,service
90150.0,434050.0,51.8911902848,4.4451258085,highway,service
90150.0,434150.0,51.8920890146,4.445106984,highway,service
90150.0,434250.0,51.8929877444,4.4450881587,highway,service
90150.0,434350.0,51.893886474,4.4450693326,highway,unclassified
90150.0,434450.0,51.8947852035,4.4450505055,highway,unclassified
90150.0,434550.0,51.8956839329,4.4450316776,highway,unclassified
90150.0,434650.0,51.8965826622,4.4450128488,highway,unclassified
90150.0,434750.0,51.8974813914,4.4449940192,highway,cycleway
90150.0,434850.0,51.8983801205,4.4449751887,highway,cycleway
90150.0,434950.0,51.8992788494,4.4449563573,highway,cycleway
90150.0,435050.0,51.9001775783,4.4449375251,highway,pedestrian
90150.0,435150.0,51.901076307,4.444918692,highway,pedestrian
90150.0,435250.0,51.9019750357,4.444899858,highway,pedestrian
90150.0,435350.0,51.9028737642,4.4448810231,place,house
90150.0,435450.0,51.9037724926,4.4448621874,place,house
90150.0,435550.0,51.9046712209,4.4448433509,highway,secondary
90150.0,435650.0,51.9055699491,4.4448245134,highway,pedestrian
90150.0,435750.0,51.9064686771,4.4448056751,place,house
95350.0,436350.0,51.9124427638,4.5202592095,place,house
95350.0,436450.0,51.9133415062,4.5202418758,highway,residential
95350.0,436550.0,51.9142402485,4.5202245413,highway,residential
95350.0,436650.0,51.9151389906,4.5202072061,highway,footway
95350.0,436750.0,51.9160377327,4.52018987,highway,primary
95350.0,436850.0,51.9169364747,4.5201725331,leisure,sports_centre
95350.0,436950.0,51.9178352165,4.5201551954,leisure,sports_centre
95350.0,437050.0,51.9187339582,4.520137857,leisure,sports_centre
95350.0,437150.0,51.9196326999,4.5201205177,tourism,attraction
95350.0,437250.0,51.9205314414,4.5201031776,place,house
95350.0,437350.0,51.9214301827,4.5200858367,tourism,attraction
95350.0,437450.0,51.922328924,4.5200684951,tourism,attraction
95350.0,437550.0,51.9232276652,4.5200511526,place,house
95350.0,437650.0,51.9241264062,4.5200338093,place,house
95350.0,437750.0,51.9250251472,4.5200164652,man_made,tower
95350.0,437850.0,51.925923888,4.5199991204,place,house
95350.0,437950.0,51.9268226287,4.5199817747,place,house
95350.0,438050.0,51.9277213693,4.5199644282,highway,cycleway
95350.0,438150.0,51.9286201098,4.5199470809,place,house
95350.0,438250.0,51.9295188502,4.5199297329,highway,cycleway
95350.0,438350.0,51.9304175904,4.519912384,highway,cycleway
95350.0,438450.0,51.9313163306,4.5198950343,highway,cycleway
95350.0,438550.0,51.9322150706,4.5198776839,place,house
95350.0,438650.0,51.9331138105,4.5198603326,place,house
95350.0,438750.0,51.9340125503,4.5198429805,amenity,parking
95350.0,438850.0,51.93491129,4.5198256276,highway,pedestrian
95450.0,432850.0,51.8809974111,4.5223175946,place,house
95450.0,432950.0,51.8818961576,4.5223003178,place,house
95450.0,433050.0,51.882794904,4.5222830403,amenity,place_of_worship
95450.0,433150.0,51.8836936503,4.522265762,place,house
95450.0,433250.0,51.8845923965,4.5222484829,highway,secondary
95450.0,433350.0,51.8854911426,4.5222312029,highway,cycleway
95450.0,433450.0,51.8863898886,4.5222139222,place,house
95450.0,433550.0,51.8872886345,4.5221966407,highway,tertiary
95450.0,433650.0,51.8881873802,4.5221793584,place,house
95450.0,433750.0,51.8890861259,4.5221620753,highway,cycleway
95450.0,433850.0,51.8899848714,4.5221447914,highway,secondary
95450.0,433950.0,51.8908836169,4.5221275067,highway,cycleway
95450.0,434050.0,51.8917823622,4.5221102212,highway,secondary
95450.0,434150.0,51.8926811074,4.5220929349,place,house
95450.0,434250.0,51.8935798526,4.5220756478,leisure,stadium
95450.0,434350.0,51.8944785976,4.5220583599,leisure,stadium
95450.0,434450.0,51.8953773425,4.5220410712,amenity,parking
95450.0,434550.0,51.8962760872,4.5220237817,highway,secondary
95450.0,434650.0,51.8971748319,4.5220064914,shop,furniture
95450.0,434750.0,51.8980735765,4.5219892004,highway,residential
95450.0,434850.0,51.8989723209,4.5219719085,highway,pedestrian
95450.0,434950.0,51.8998710653,4.5219546158,highway,pedestrian
95450.0,435050.0,51.9007698095,4.5219373224,place,house
95450.0,435150.0,51.9016685536,4.5219200281,amenity,bench
95450.0,435250.0,51.9025672977,4.5219027331,amenity,parking
95450.0,435350.0,51.9034660416,4.5218854372,amenity,parking
95450.0,435450.0,51.9043647854,4.5218681405,amenity,parking
95450.0,435550.0,51.905263529,4.5218508431,amenity,parking
95450.0,435650.0,51.9061622726,4.5218335448,amenity,parking
95450.0,435750.0,51.9070610161,4.5218162458,highway,residential
95450.0,435850.0,51.9079597594,4.521798946,leisure,playground
95450.0,435950.0,51.9088585027,4.5217816453,place,house
95450.0,436050.0,51.9097572458,4.5217643439,place,house
95450.0,436150.0,51.9106559888,4.5217470417,leisure,pitch
95450.0,436250.0,51.9115547317,4.5217297386,place,house
95450.0,436350.0,51.9124534745,4.5217124348,building,school
95450.0,436450.0,51.9133522172,4.5216951302,place,house
95450.0,436550.0,51.9142509597,4.5216778247,leisure,pitch
95450.0,436650.0,51.9151497022,4.5216605185,place,house
95450.0,436750.0,51.9160484446,4.5216432115,highway,unclassified
95450.0,436850.0,51.9169471868,4.5216259037,highway,footway
95450.0,436950.0,51.9178459289,4.5216085951,leisure,sports_centre
95450.0,437050.0,51.9187446709,4.5215912856000005,leisure,sports_centre
95450.0,437150.0,51.9196434128,4.5215739754,leisure,sports_centre
95450.0,437250.0,51.9205421546,4.5215566644,place,house
95450.0,437350.0,51.9214408963,4.5215393526,place,house
95450.0,437450.0,51.9223396378,4.52152204,place,house
95450.0,437550.0,51.9232383793,4.5215047266,place,house
95450.0,437650.0,51.9241371206,4.5214874124,place,house
95450.0,437750.0,51.9250358618,4.5214700974,place,house
95450.0,437850.0,51.9259346029,4.5214527816,place,house
95450.0,437950.0,51.9268333439,4.521435465,place,house
95450.0,438050.0,51.9277320848,4.5214181476,highway,footway
95450.0,438150.0,51.9286308256,4.5214008294,highway,footway
95450.0,438250.0,51.9295295662,4.5213835104,leisure,garden
95450.0,438350.0,51.9304283067,4.5213661906,leisure,garden
95450.0,438450.0,51.9313270472,4.52134887,highway,unclassified
95450.0,438550.0,51.9322257875,4.5213315486,place,house
95450.0,438650.0,51.9331245277,4.5213142264,amenity,parking
95450.0,438750.0,51.9340232677,4.5212969035,highway,pedestrian
95450.0,438850.0,51.9349220077,4.5212795797,highway,pedestrian
95550.0,432850.0,51.8810080941,4.5237698046,place,house
95550.0,432950.0,51.8819068409,4.5237525569,place,house
95550.0,433050.0,51.8828055876,4.5237353084,place,house
95550.0,433150.0,51.8837043342,4.5237180591,man_made,tower
95550.0,433250.0,51.8846030807,4.5237008089,place,house
95550.0,433350.0,51.885501827,4.523683558,highway,service
95550.0,433450.0,51.8864005733,4.5236663063,highway,cycleway
95550.0,433550.0,51.8872993195,4.5236490538,shop,car_repair
95550.0,433650.0,51.8881980655,4.5236318005,amenity,bicycle_parking
95550.0,433750.0,51.8890968114,4.5236145464,highway,cycleway
95550.0,433850.0,51.8899955573,4.5235972915,highway,secondary
95550.0,433950.0,51.890894303,4.5235800359,highway,service
95550.0,434050.0,51.8917930486,4.5235627794,leisure,pitch
95550.0,434150.0,51.8926917941,4.5235455221,highway,cycleway
95550.0,434250.0,51.8935905395,4.523528264,leisure,stadium
95550.0,434350.0,51.8944892848,4.5235110052,leisure,stadium
95550.0,434450.0,51.8953880299,4.5234937455,amenity,parking
95550.0,434550.0,51.896286775,4.5234764851,highway,residential
95550.0,434650.0,51.89718552,4.5234592238,amenity,restaurant
95550.0,434750.0,51.8980842648,4.5234419618,highway,pedestrian
95550.0,434850.0,51.8989830095,4.5234246989,highway,pedestrian
95550.0,434950.0,51.8998817542,4.5234074353,highway,pedestrian
95550.0,435050.0,51.9007804987,4.5233901709,highway,unclassified
95550.0,435150.0,51.9016792431,4.5233729057,highway,unclassified
95550.0,435250.0,51.9025779874,4.5233556396,highway,unclassified
95550.0,435350.0,51.9034767315,4.5233383728,place,house
95550.0,435450.0,51.9043754756,4.5233211052,place,house
95550.0,435550.0,51.9052742196,4.5233038368,highway,unclassified
95550.0,435650.0,51.9061729634,4.5232865676,highway,unclassified
95550.0,435750.0,51.9070717072,4.5232692976,place,house
95550.0,435850.0,51.9079704508,4.5232520268,building,school
95550.0,435950.0,51.9088691943,4.5232347552,place,house
95550.0,436050.0,51.9097679377,4.5232174828,place,house
95550.0,436150.0,51.910666681,4.5232002096,place,house
95550.0,436250.0,51.9115654242,4.5231829357,highway,footway
95550.0,436350.0,51.9124641673,4.5231656609,highway,cycleway
95550.0,436450.0,51.9133629102,4.5231483853,place,house
95550.0,436550.0,51.9142616531,4.5231311089,place,house
95550.0,436650.0,51.9151603958,4.5231138318,highway,cycleway
95550.0,436750.0,51.9160591384,4.5230965538,amenity,university
95550.0,436850.0,51.9169578809,4.523079275,amenity,university
95550.0,436950.0,51.9178566233,4.5230619955,amenity,university
95550.0,437050.0,51.9187553656,4.5230447151,highway,cycleway
95550.0,437150.0,51.9196541078,4.523027434,leisure,sports_centre
95550.0,437250.0,51.9205528498,4.523010152,place,house
95550.0,437350.0,51.9214515918,4.5229928693,place,house
95550.0,437450.0,51.9223503336,4.5229755858,place,house
95550.0,437550.0,51.9232490754,4.5229583014,place,house
95550.0,437650.0,51.924147817,4.5229410163,place,house
95550.0,437750.0,51.9250465585,4.5229237304,place,house
95550.0,437850.0,51.9259452998,4.5229064436,place,house
95550.0,437950.0,51.9268440411,4.5228891561,place,house
95550.0,438050.0,51.9277427823,4.5228718678,highway,footway
95550.0,438150.0,51.9286415233,4.5228545787,highway,footway
95550.0,438250.0,51.9295402642,4.5228372887,highway,footway
95550.0,438350.0,51.9304390051,4.522819998,highway,footway
95550.0,438450.0,51.9313377458,4.5228027065,highway,footway
95550.0,438550.0,51.9322364863,4.5227854142,highway,footway
95550.0,438650.0,51.9331352268,4.5227681211,man_made,bridge
95550.0,438750.0,51.9340339672,4.5227508272,highway,cycleway
95550.0,438850.0,51.9349327074,4.5227335325,highway,pedestrian
95650.0,432850.0,51.8810187592,4.5252220155,place,house
95650.0,432950.0,51.8819175063,4.5252047967,amenity,parking
95650.0,433050.0,51.8828162532,4.5251875772,place,house
95650.0,433150.0,51.8837150001,4.5251703569,place,house
95650.0,433250.0,51.8846137469,4.5251531358,place,house
95650.0,433350.0,51.8855124935,4.5251359139,highway,service
95650.0,433450.0,51.88641124,4.5251186912,highway,cycleway
95650.0,433550.0,51.8873099865,4.5251014677,highway,cycleway
95650.0,433650.0,51.8882087328,4.5250842434,highway,cycleway
95650.0,433750.0,51.889107479,4.5250670184,highway,service
95650.0,433850.0,51.8900062251,4.5250497925,club,sport
95650.0,433950.0,51.8909049711,4.5250325658,leisure,pitch
95650.0,434050.0,51.891803717,4.5250153384,leisure,pitch
95650.0,434150.0,51.8927024628,4.5249981101,highway,cycleway
95650.0,434250.0,51.8936012085,4.5249808811,highway,pedestrian
95650.0,434350.0,51.894499954,4.5249636513,amenity,parking
95650.0,434450.0,51.8953986995,4.5249464206,highway,cycleway
95650.0,434550.0,51.8962974448,4.5249291892,place,house
95650.0,434650.0,51.89719619,4.524911957,amenity,restaurant
95650.0,434750.0,51.8980949352,4.524894724,man_made,pier
95650.0,434850.0,51.8989936802,4.5248774902,man_made,pier
95650.0,434950.0,51.8998924251,4.5248602556,man_made,pier
95650.0,435050.0,51.9007911699,4.5248430202,amenity,parking
95650.0,435150.0,51.9016899145,4.524825784,amenity,parking
95650.0,435250.0,51.9025886591,4.524808547,place,house
95650.0,435350.0,51.9034874036,4.5247913092,place,house
95650.0,435450.0,51.9043861479,4.5247740707,place,house
95650.0,435550.0,51.9052848921,4.5247568313,highway,footway
95650.0,435650.0,51.9061836363,4.5247395911,highway,footway
95650.0,435750.0,51.9070823803,4.5247223502,amenity,parking
95650.0,435850.0,51.9079811242,4.5247051084,leisure,playground
95650.0,435950.0,51.908879868,4.5246878659,highway,tertiary
95650.0,436050.0,51.9097786117,4.5246706225,highway,cycleway
95650.0,436150.0,51.9106773552,4.5246533784,highway,cycleway
95650.0,436250.0,51.9115760987,4.5246361335,place,house
95650.0,436350.0,51.912474842,4.5246188878,leisure,sports_centre
95650.0,436450.0,51.9133735853,4.5246016412,place,house
95650.0,436550.0,51.9142723284,4.5245843939,highway,cycleway
95650.0,436650.0,51.9151710714,4.5245671458,highway,cycleway
